*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Jan  4 04:05:38 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Mar-13 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Mar-15 00:00:00.0000 TDB
Step-size       : 10 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461113.236111111, A.D. 2026-Mar-13 17:40:00.0000, -1.479083192400942E+08,  1.636995682206021E+07,  7.117139604880117E+06, -4.222615200595158E+00, -2.721956823174786E+01, -1.180023423663846E+01,
2461113.243055556, A.D. 2026-Mar-13 17:50:00.0000, -1.479108517356932E+08,  1.635362495206521E+07,  7.110059407957877E+06, -4.219036784862986E+00, -2.721999835107646E+01, -1.180042214144068E+01,
2461113.250000000, A.D. 2026-Mar-13 18:00:00.0000, -1.479133820842225E+08,  1.633729282411954E+07,  7.102979098345657E+06, -4.215458301365684E+00, -2.722042806727596E+01, -1.180060986990282E+01,
2461113.256944444, A.D. 2026-Mar-13 18:10:00.0000, -1.479159102856413E+08,  1.632096043846511E+07,  7.095898676149265E+06, -4.211879750157220E+00, -2.722085738031132E+01, -1.180079742200615E+01,
2461113.263888889, A.D. 2026-Mar-13 18:20:00.0000, -1.479184363399092E+08,  1.630462779534381E+07,  7.088818141474525E+06, -4.208301131291599E+00, -2.722128629014744E+01, -1.180098479773198E+01,
2461113.270833333, A.D. 2026-Mar-13 18:30:00.0000, -1.479209602469854E+08,  1.628829489499758E+07,  7.081737494427267E+06, -4.204722444822867E+00, -2.722171479674924E+01, -1.180117199706155E+01,
2461113.277777778, A.D. 2026-Mar-13 18:40:00.0000, -1.479234820068294E+08,  1.627196173766837E+07,  7.074656735113333E+06, -4.201143690805108E+00, -2.722214290008156E+01, -1.180135901997614E+01,
2461113.284722222, A.D. 2026-Mar-13 18:50:00.0000, -1.479260016194008E+08,  1.625562832359814E+07,  7.067575863638582E+06, -4.197564869292455E+00, -2.722257060010928E+01, -1.180154586645700E+01,
2461113.291666667, A.D. 2026-Mar-13 19:00:00.0000, -1.479285190846591E+08,  1.623929465302890E+07,  7.060494880108876E+06, -4.193985980339072E+00, -2.722299789679723E+01, -1.180173253648536E+01,
2461113.298611111, A.D. 2026-Mar-13 19:10:00.0000, -1.479310344025638E+08,  1.622296072620266E+07,  7.053413784630094E+06, -4.190407023999174E+00, -2.722342479011023E+01, -1.180191903004246E+01,
2461113.305555556, A.D. 2026-Mar-13 19:20:00.0000, -1.479335475730744E+08,  1.620662654336145E+07,  7.046332577308123E+06, -4.186828000327010E+00, -2.722385128001307E+01, -1.180210534710952E+01,
2461113.312500000, A.D. 2026-Mar-13 19:30:00.0000, -1.479360585961507E+08,  1.619029210474733E+07,  7.039251258248865E+06, -4.183248909376871E+00, -2.722427736647056E+01, -1.180229148766776E+01,
2461113.319444444, A.D. 2026-Mar-13 19:40:00.0000, -1.479385674717522E+08,  1.617395741060238E+07,  7.032169827558228E+06, -4.179669751203096E+00, -2.722470304944742E+01, -1.180247745169838E+01,
2461113.326388889, A.D. 2026-Mar-13 19:50:00.0000, -1.479410741998387E+08,  1.615762246116870E+07,  7.025088285342135E+06, -4.176090525860057E+00, -2.722512832890843E+01, -1.180266323918258E+01,
2461113.333333333, A.D. 2026-Mar-13 20:00:00.0000, -1.479435787803698E+08,  1.614128725668840E+07,  7.018006631706521E+06, -4.172511233402174E+00, -2.722555320481828E+01, -1.180284885010153E+01,
2461113.340277778, A.D. 2026-Mar-13 20:10:00.0000, -1.479460812133054E+08,  1.612495179740364E+07,  7.010924866757330E+06, -4.168931873883909E+00, -2.722597767714170E+01, -1.180303428443643E+01,
2461113.347222222, A.D. 2026-Mar-13 20:20:00.0000, -1.479485814986051E+08,  1.610861608355656E+07,  7.003842990600518E+06, -4.165352447359760E+00, -2.722640174584336E+01, -1.180321954216843E+01,
2461113.354166667, A.D. 2026-Mar-13 20:30:00.0000, -1.479510796362288E+08,  1.609228011538935E+07,  6.996761003342052E+06, -4.161772953884274E+00, -2.722682541088792E+01, -1.180340462327869E+01,
2461113.361111111, A.D. 2026-Mar-13 20:40:00.0000, -1.479535756261364E+08,  1.607594389314423E+07,  6.989678905087912E+06, -4.158193393512037E+00, -2.722724867224003E+01, -1.180358952774836E+01,
2461113.368055556, A.D. 2026-Mar-13 20:50:00.0000, -1.479560694682877E+08,  1.605960741706341E+07,  6.982596695944086E+06, -4.154613766297678E+00, -2.722767152986432E+01, -1.180377425555859E+01,
2461113.375000000, A.D. 2026-Mar-13 21:00:00.0000, -1.479585611626426E+08,  1.604327068738915E+07,  6.975514376016578E+06, -4.151034072295871E+00, -2.722809398372540E+01, -1.180395880669049E+01,
2461113.381944444, A.D. 2026-Mar-13 21:10:00.0000, -1.479610507091611E+08,  1.602693370436370E+07,  6.968431945411397E+06, -4.147454311561326E+00, -2.722851603378784E+01, -1.180414318112519E+01,
2461113.388888889, A.D. 2026-Mar-13 21:20:00.0000, -1.479635381078031E+08,  1.601059646822937E+07,  6.961349404234570E+06, -4.143874484148805E+00, -2.722893768001624E+01, -1.180432737884380E+01,
2461113.395833333, A.D. 2026-Mar-13 21:30:00.0000, -1.479660233585287E+08,  1.599425897922846E+07,  6.954266752592131E+06, -4.140294590113107E+00, -2.722935892237512E+01, -1.180451139982743E+01,
2461113.402777778, A.D. 2026-Mar-13 21:40:00.0000, -1.479685064612979E+08,  1.597792123760330E+07,  6.947183990590128E+06, -4.136714629509075E+00, -2.722977976082901E+01, -1.180469524405716E+01,
2461113.409722222, A.D. 2026-Mar-13 21:50:00.0000, -1.479709874160708E+08,  1.596158324359625E+07,  6.940101118334617E+06, -4.133134602391597E+00, -2.723020019534245E+01, -1.180487891151408E+01,
2461113.416666667, A.D. 2026-Mar-13 22:00:00.0000, -1.479734662228075E+08,  1.594524499744968E+07,  6.933018135931670E+06, -4.129554508815604E+00, -2.723062022587989E+01, -1.180506240217926E+01,
2461113.423611111, A.D. 2026-Mar-13 22:10:00.0000, -1.479759428814681E+08,  1.592890649940600E+07,  6.925935043487364E+06, -4.125974348836069E+00, -2.723103985240584E+01, -1.180524571603377E+01,
2461113.430555556, A.D. 2026-Mar-13 22:20:00.0000, -1.479784173920129E+08,  1.591256774970761E+07,  6.918851841107794E+06, -4.122394122508011E+00, -2.723145907488473E+01, -1.180542885305866E+01,
2461113.437500000, A.D. 2026-Mar-13 22:30:00.0000, -1.479808897544019E+08,  1.589622874859695E+07,  6.911768528899063E+06, -4.118813829886490E+00, -2.723187789328100E+01, -1.180561181323498E+01,
2461113.444444444, A.D. 2026-Mar-13 22:40:00.0000, -1.479833599685955E+08,  1.587988949631649E+07,  6.904685106967286E+06, -4.115233471026612E+00, -2.723229630755905E+01, -1.180579459654377E+01,
2461113.451388889, A.D. 2026-Mar-13 22:50:00.0000, -1.479858280345539E+08,  1.586354999310871E+07,  6.897601575418589E+06, -4.111653045983528E+00, -2.723271431768331E+01, -1.180597720296604E+01,
2461113.458333333, A.D. 2026-Mar-13 23:00:00.0000, -1.479882939522374E+08,  1.584721023921611E+07,  6.890517934359108E+06, -4.108072554812431E+00, -2.723313192361813E+01, -1.180615963248283E+01,
2461113.465277778, A.D. 2026-Mar-13 23:10:00.0000, -1.479907577216064E+08,  1.583087023488121E+07,  6.883434183894994E+06, -4.104491997568559E+00, -2.723354912532786E+01, -1.180634188507514E+01,
2461113.472222222, A.D. 2026-Mar-13 23:20:00.0000, -1.479932193426213E+08,  1.581452998034657E+07,  6.876350324132407E+06, -4.100911374307196E+00, -2.723396592277685E+01, -1.180652396072397E+01,
2461113.479166667, A.D. 2026-Mar-13 23:30:00.0000, -1.479956788152424E+08,  1.579818947585474E+07,  6.869266355177518E+06, -4.097330685083670E+00, -2.723438231592942E+01, -1.180670585941030E+01,
2461113.486111111, A.D. 2026-Mar-13 23:40:00.0000, -1.479981361394302E+08,  1.578184872164832E+07,  6.862182277136511E+06, -4.093749929953353E+00, -2.723479830474987E+01, -1.180688758111513E+01,
2461113.493055556, A.D. 2026-Mar-13 23:50:00.0000, -1.480005913151452E+08,  1.576550771796991E+07,  6.855098090115579E+06, -4.090169108971662E+00, -2.723521388920245E+01, -1.180706912581942E+01,
2461113.500000000, A.D. 2026-Mar-14 00:00:00.0000, -1.480030443423478E+08,  1.574916646506216E+07,  6.848013794220931E+06, -4.086588222194061E+00, -2.723562906925146E+01, -1.180725049350413E+01,
2461113.506944444, A.D. 2026-Mar-14 00:10:00.0000, -1.480054952209987E+08,  1.573282496316770E+07,  6.840929389558783E+06, -4.083007269676055E+00, -2.723604384486112E+01, -1.180743168415023E+01,
2461113.513888889, A.D. 2026-Mar-14 00:20:00.0000, -1.480079439510583E+08,  1.571648321252922E+07,  6.833844876235362E+06, -4.079426251473199E+00, -2.723645821599565E+01, -1.180761269773864E+01,
2461113.520833333, A.D. 2026-Mar-14 00:30:00.0000, -1.480103905324873E+08,  1.570014121338941E+07,  6.826760254356911E+06, -4.075845167641093E+00, -2.723687218261926E+01, -1.180779353425031E+01,
2461113.527777778, A.D. 2026-Mar-14 00:40:00.0000, -1.480128349652463E+08,  1.568379896599099E+07,  6.819675524029681E+06, -4.072264018235378E+00, -2.723728574469613E+01, -1.180797419366617E+01,
2461113.534722222, A.D. 2026-Mar-14 00:50:00.0000, -1.480152772492961E+08,  1.566745647057669E+07,  6.812590685359935E+06, -4.068682803311746E+00, -2.723769890219043E+01, -1.180815467596713E+01,
2461113.541666667, A.D. 2026-Mar-14 01:00:00.0000, -1.480177173845972E+08,  1.565111372738928E+07,  6.805505738453947E+06, -4.065101522925933E+00, -2.723811165506629E+01, -1.180833498113410E+01,
2461113.548611111, A.D. 2026-Mar-14 01:10:00.0000, -1.480201553711105E+08,  1.563477073667154E+07,  6.798420683418005E+06, -4.061520177133720E+00, -2.723852400328785E+01, -1.180851510914797E+01,
2461113.555555556, A.D. 2026-Mar-14 01:20:00.0000, -1.480225912087967E+08,  1.561842749866627E+07,  6.791335520358404E+06, -4.057938765990938E+00, -2.723893594681920E+01, -1.180869505998964E+01,
2461113.562500000, A.D. 2026-Mar-14 01:30:00.0000, -1.480250248976167E+08,  1.560208401361630E+07,  6.784250249381456E+06, -4.054357289553459E+00, -2.723934748562444E+01, -1.180887483363999E+01,
2461113.569444444, A.D. 2026-Mar-14 01:40:00.0000, -1.480274564375311E+08,  1.558574028176448E+07,  6.777164870593479E+06, -4.050775747877204E+00, -2.723975861966763E+01, -1.180905443007988E+01,
2461113.576388889, A.D. 2026-Mar-14 01:50:00.0000, -1.480298858285011E+08,  1.556939630335366E+07,  6.770079384100805E+06, -4.047194141018143E+00, -2.724016934891283E+01, -1.180923384929018E+01,
2461113.583333333, A.D. 2026-Mar-14 02:00:00.0000, -1.480323130704874E+08,  1.555305207862675E+07,  6.762993790009780E+06, -4.043612469032290E+00, -2.724057967332405E+01, -1.180941309125173E+01,
2461113.590277778, A.D. 2026-Mar-14 02:10:00.0000, -1.480347381634509E+08,  1.553670760782665E+07,  6.755908088426757E+06, -4.040030731975704E+00, -2.724098959286531E+01, -1.180959215594540E+01,
2461113.597222222, A.D. 2026-Mar-14 02:20:00.0000, -1.480371611073527E+08,  1.552036289119629E+07,  6.748822279458103E+06, -4.036448929904496E+00, -2.724139910750061E+01, -1.180977104335200E+01,
2461113.604166667, A.D. 2026-Mar-14 02:30:00.0000, -1.480395819021538E+08,  1.550401792897863E+07,  6.741736363210196E+06, -4.032867062874821E+00, -2.724180821719391E+01, -1.180994975345237E+01,
2461113.611111111, A.D. 2026-Mar-14 02:40:00.0000, -1.480420005478152E+08,  1.548767272141665E+07,  6.734650339789425E+06, -4.029285130942884E+00, -2.724221692190916E+01, -1.181012828622731E+01,
2461113.618055556, A.D. 2026-Mar-14 02:50:00.0000, -1.480444170442980E+08,  1.547132726875335E+07,  6.727564209302193E+06, -4.025703134164932E+00, -2.724262522161030E+01, -1.181030664165764E+01,
2461113.625000000, A.D. 2026-Mar-14 03:00:00.0000, -1.480468313915632E+08,  1.545498157123173E+07,  6.720477971854909E+06, -4.022121072597267E+00, -2.724303311626125E+01, -1.181048481972416E+01,
2461113.631944444, A.D. 2026-Mar-14 03:10:00.0000, -1.480492435895721E+08,  1.543863562909485E+07,  6.713391627553999E+06, -4.018538946296232E+00, -2.724344060582589E+01, -1.181066282040765E+01,
2461113.638888889, A.D. 2026-Mar-14 03:20:00.0000, -1.480516536382858E+08,  1.542228944258576E+07,  6.706305176505900E+06, -4.014956755318223E+00, -2.724384769026810E+01, -1.181084064368890E+01,
2461113.645833333, A.D. 2026-Mar-14 03:30:00.0000, -1.480540615376656E+08,  1.540594301194756E+07,  6.699218618817057E+06, -4.011374499719681E+00, -2.724425436955175E+01, -1.181101828954867E+01,
2461113.652777778, A.D. 2026-Mar-14 03:40:00.0000, -1.480564672876726E+08,  1.538959633742334E+07,  6.692131954593929E+06, -4.007792179557097E+00, -2.724466064364067E+01, -1.181119575796772E+01,
2461113.659722222, A.D. 2026-Mar-14 03:50:00.0000, -1.480588708882681E+08,  1.537324941925624E+07,  6.685045183942988E+06, -4.004209794887009E+00, -2.724506651249867E+01, -1.181137304892682E+01,
2461113.666666667, A.D. 2026-Mar-14 04:00:00.0000, -1.480612723394136E+08,  1.535690225768940E+07,  6.677958306970714E+06, -4.000627345766005E+00, -2.724547197608955E+01, -1.181155016240670E+01,
2461113.673611111, A.D. 2026-Mar-14 04:10:00.0000, -1.480636716410702E+08,  1.534055485296599E+07,  6.670871323783600E+06, -3.997044832250719E+00, -2.724587703437712E+01, -1.181172709838810E+01,
2461113.680555556, A.D. 2026-Mar-14 04:20:00.0000, -1.480660687931994E+08,  1.532420720532921E+07,  6.663784234488151E+06, -3.993462254397838E+00, -2.724628168732510E+01, -1.181190385685175E+01,
2461113.687500000, A.D. 2026-Mar-14 04:30:00.0000, -1.480684637957626E+08,  1.530785931502227E+07,  6.656697039190885E+06, -3.989879612264095E+00, -2.724668593489725E+01, -1.181208043777835E+01,
2461113.694444444, A.D. 2026-Mar-14 04:40:00.0000, -1.480708566487213E+08,  1.529151118228842E+07,  6.649609737998328E+06, -3.986296905906271E+00, -2.724708977705730E+01, -1.181225684114863E+01,
2461113.701388889, A.D. 2026-Mar-14 04:50:00.0000, -1.480732473520369E+08,  1.527516280737090E+07,  6.642522331017022E+06, -3.982714135381200E+00, -2.724749321376895E+01, -1.181243306694327E+01,
2461113.708333333, A.D. 2026-Mar-14 05:00:00.0000, -1.480756359056709E+08,  1.525881419051299E+07,  6.635434818353515E+06, -3.979131300745761E+00, -2.724789624499588E+01, -1.181260911514298E+01,
2461113.715277778, A.D. 2026-Mar-14 05:10:00.0000, -1.480780223095849E+08,  1.524246533195801E+07,  6.628347200114372E+06, -3.975548402056886E+00, -2.724829887070176E+01, -1.181278498572842E+01,
2461113.722222222, A.D. 2026-Mar-14 05:20:00.0000, -1.480804065637406E+08,  1.522611623194926E+07,  6.621259476406168E+06, -3.971965439371556E+00, -2.724870109085025E+01, -1.181296067868028E+01,
2461113.729166667, A.D. 2026-Mar-14 05:30:00.0000, -1.480827886680994E+08,  1.520976689073010E+07,  6.614171647335487E+06, -3.968382412746802E+00, -2.724910290540495E+01, -1.181313619397921E+01,
2461113.736111111, A.D. 2026-Mar-14 05:40:00.0000, -1.480851686226231E+08,  1.519341730854390E+07,  6.607083713008927E+06, -3.964799322239702E+00, -2.724950431432950E+01, -1.181331153160588E+01,
2461113.743055556, A.D. 2026-Mar-14 05:50:00.0000, -1.480875464272733E+08,  1.517706748563404E+07,  6.599995673533099E+06, -3.961216167907388E+00, -2.724990531758747E+01, -1.181348669154093E+01,
2461113.750000000, A.D. 2026-Mar-14 06:00:00.0000, -1.480899220820118E+08,  1.516071742224394E+07,  6.592907529014621E+06, -3.957632949807040E+00, -2.725030591514243E+01, -1.181366167376499E+01,
2461113.756944444, A.D. 2026-Mar-14 06:10:00.0000, -1.480922955868004E+08,  1.514436711861702E+07,  6.585819279560126E+06, -3.954049667995891E+00, -2.725070610695796E+01, -1.181383647825869E+01,
2461113.763888889, A.D. 2026-Mar-14 06:20:00.0000, -1.480946669416007E+08,  1.512801657499674E+07,  6.578730925276260E+06, -3.950466322531218E+00, -2.725110589299757E+01, -1.181401110500266E+01,
2461113.770833333, A.D. 2026-Mar-14 06:30:00.0000, -1.480970361463747E+08,  1.511166579162658E+07,  6.571642466269678E+06, -3.946882913470358E+00, -2.725150527322479E+01, -1.181418555397750E+01,
2461113.777777778, A.D. 2026-Mar-14 06:40:00.0000, -1.480994032010842E+08,  1.509531476875004E+07,  6.564553902647045E+06, -3.943299440870693E+00, -2.725190424760311E+01, -1.181435982516381E+01,
2461113.784722222, A.D. 2026-Mar-14 06:50:00.0000, -1.481017681056910E+08,  1.507896350661064E+07,  6.557465234515042E+06, -3.939715904789657E+00, -2.725230281609599E+01, -1.181453391854220E+01,
2461113.791666667, A.D. 2026-Mar-14 07:00:00.0000, -1.481041308601572E+08,  1.506261200545191E+07,  6.550376461980360E+06, -3.936132305284735E+00, -2.725270097866692E+01, -1.181470783409324E+01,
2461113.798611111, A.D. 2026-Mar-14 07:10:00.0000, -1.481064914644447E+08,  1.504626026551743E+07,  6.543287585149700E+06, -3.932548642413464E+00, -2.725309873527933E+01, -1.181488157179751E+01,
2461113.805555556, A.D. 2026-Mar-14 07:20:00.0000, -1.481088499185154E+08,  1.502990828705078E+07,  6.536198604129776E+06, -3.928964916233432E+00, -2.725349608589663E+01, -1.181505513163558E+01,
2461113.812500000, A.D. 2026-Mar-14 07:30:00.0000, -1.481112062223315E+08,  1.501355607029556E+07,  6.529109519027314E+06, -3.925381126802281E+00, -2.725389303048224E+01, -1.181522851358800E+01,
2461113.819444444, A.D. 2026-Mar-14 07:40:00.0000, -1.481135603758550E+08,  1.499720361549541E+07,  6.522020329949052E+06, -3.921797274177700E+00, -2.725428956899952E+01, -1.181540171763533E+01,
2461113.826388889, A.D. 2026-Mar-14 07:50:00.0000, -1.481159123790479E+08,  1.498085092289398E+07,  6.514931037001736E+06, -3.918213358417434E+00, -2.725468570141188E+01, -1.181557474375811E+01,
2461113.833333333, A.D. 2026-Mar-14 08:00:00.0000, -1.481182622318725E+08,  1.496449799273494E+07,  6.507841640292130E+06, -3.914629379579277E+00, -2.725508142768262E+01, -1.181574759193686E+01,
2461113.840277778, A.D. 2026-Mar-14 08:10:00.0000, -1.481206099342908E+08,  1.494814482526200E+07,  6.500752139927005E+06, -3.911045337721078E+00, -2.725547674777508E+01, -1.181592026215213E+01,
2461113.847222222, A.D. 2026-Mar-14 08:20:00.0000, -1.481229554862652E+08,  1.493179142071886E+07,  6.493662536013145E+06, -3.907461232900737E+00, -2.725587166165259E+01, -1.181609275438440E+01,
2461113.854166667, A.D. 2026-Mar-14 08:30:00.0000, -1.481252988877577E+08,  1.491543777934926E+07,  6.486572828657344E+06, -3.903877065176208E+00, -2.725626616927843E+01, -1.181626506861421E+01,
2461113.861111111, A.D. 2026-Mar-14 08:40:00.0000, -1.481276401387308E+08,  1.489908390139698E+07,  6.479483017966411E+06, -3.900292834605494E+00, -2.725666027061587E+01, -1.181643720482205E+01,
2461113.868055556, A.D. 2026-Mar-14 08:50:00.0000, -1.481299792391466E+08,  1.488272978710579E+07,  6.472393104047166E+06, -3.896708541246654E+00, -2.725705396562818E+01, -1.181660916298839E+01,
2461113.875000000, A.D. 2026-Mar-14 09:00:00.0000, -1.481323161889677E+08,  1.486637543671950E+07,  6.465303087006438E+06, -3.893124185157801E+00, -2.725744725427856E+01, -1.181678094309374E+01,
2461113.881944444, A.D. 2026-Mar-14 09:10:00.0000, -1.481346509881563E+08,  1.485002085048193E+07,  6.458212966951070E+06, -3.889539766397097E+00, -2.725784013653027E+01, -1.181695254511856E+01,
2461113.888888889, A.D. 2026-Mar-14 09:20:00.0000, -1.481369836366749E+08,  1.483366602863695E+07,  6.451122743987915E+06, -3.885955285022761E+00, -2.725823261234648E+01, -1.181712396904331E+01,
2461113.895833333, A.D. 2026-Mar-14 09:30:00.0000, -1.481393141344858E+08,  1.481731097142841E+07,  6.444032418223842E+06, -3.882370741093063E+00, -2.725862468169038E+01, -1.181729521484845E+01,
2461113.902777778, A.D. 2026-Mar-14 09:40:00.0000, -1.481416424815517E+08,  1.480095567910022E+07,  6.436941989765725E+06, -3.878786134666327E+00, -2.725901634452515E+01, -1.181746628251443E+01,
2461113.909722222, A.D. 2026-Mar-14 09:50:00.0000, -1.481439686778350E+08,  1.478460015189629E+07,  6.429851458720456E+06, -3.875201465800935E+00, -2.725940760081390E+01, -1.181763717202169E+01,
2461113.916666667, A.D. 2026-Mar-14 10:00:00.0000, -1.481462927232982E+08,  1.476824439006056E+07,  6.422760825194935E+06, -3.871616734555315E+00, -2.725979845051978E+01, -1.181780788335066E+01,
2461113.923611111, A.D. 2026-Mar-14 10:10:00.0000, -1.481486146179040E+08,  1.475188839383699E+07,  6.415670089296075E+06, -3.868031940987956E+00, -2.726018889360590E+01, -1.181797841648176E+01,
2461113.930555556, A.D. 2026-Mar-14 10:20:00.0000, -1.481509343616149E+08,  1.473553216346957E+07,  6.408579251130801E+06, -3.864447085157399E+00, -2.726057893003532E+01, -1.181814877139541E+01,
2461113.937500000, A.D. 2026-Mar-14 10:30:00.0000, -1.481532519543937E+08,  1.471917569920229E+07,  6.401488310806047E+06, -3.860862167122235E+00, -2.726096855977115E+01, -1.181831894807201E+01,
2461113.944444444, A.D. 2026-Mar-14 10:40:00.0000, -1.481555673962030E+08,  1.470281900127919E+07,  6.394397268428765E+06, -3.857277186941117E+00, -2.726135778277643E+01, -1.181848894649197E+01,
2461113.951388889, A.D. 2026-Mar-14 10:50:00.0000, -1.481578806870056E+08,  1.468646206994431E+07,  6.387306124105913E+06, -3.853692144672749E+00, -2.726174659901418E+01, -1.181865876663566E+01,
2461113.958333333, A.D. 2026-Mar-14 11:00:00.0000, -1.481601918267642E+08,  1.467010490544173E+07,  6.380214877944462E+06, -3.850107040375889E+00, -2.726213500844743E+01, -1.181882840848347E+01,
2461113.965277778, A.D. 2026-Mar-14 11:10:00.0000, -1.481625008154417E+08,  1.465374750801554E+07,  6.373123530051396E+06, -3.846521874109350E+00, -2.726252301103917E+01, -1.181899787201579E+01,
2461113.972222222, A.D. 2026-Mar-14 11:20:00.0000, -1.481648076530008E+08,  1.463738987790986E+07,  6.366032080533709E+06, -3.842936645932002E+00, -2.726291060675240E+01, -1.181916715721296E+01,
2461113.979166667, A.D. 2026-Mar-14 11:30:00.0000, -1.481671123394044E+08,  1.462103201536882E+07,  6.358940529498410E+06, -3.839351355902769E+00, -2.726329779555006E+01, -1.181933626405535E+01,
2461113.986111111, A.D. 2026-Mar-14 11:40:00.0000, -1.481694148746155E+08,  1.460467392063659E+07,  6.351848877052519E+06, -3.835766004080632E+00, -2.726368457739511E+01, -1.181950519252331E+01,
2461113.993055556, A.D. 2026-Mar-14 11:50:00.0000, -1.481717152585970E+08,  1.458831559395735E+07,  6.344757123303061E+06, -3.832180590524625E+00, -2.726407095225047E+01, -1.181967394259717E+01,
2461114.000000000, A.D. 2026-Mar-14 12:00:00.0000, -1.481740134913118E+08,  1.457195703557529E+07,  6.337665268357084E+06, -3.828595115293838E+00, -2.726445692007907E+01, -1.181984251425728E+01,
2461114.006944444, A.D. 2026-Mar-14 12:10:00.0000, -1.481763095727230E+08,  1.455559824573467E+07,  6.330573312321641E+06, -3.825009578447421E+00, -2.726484248084376E+01, -1.182001090748395E+01,
2461114.013888889, A.D. 2026-Mar-14 12:20:00.0000, -1.481786035027936E+08,  1.453923922467970E+07,  6.323481255303795E+06, -3.821423980044574E+00, -2.726522763450745E+01, -1.182017912225750E+01,
2461114.020833333, A.D. 2026-Mar-14 12:30:00.0000, -1.481808952814867E+08,  1.452287997265469E+07,  6.316389097410625E+06, -3.817838320144559E+00, -2.726561238103298E+01, -1.182034715855824E+01,
2461114.027777778, A.D. 2026-Mar-14 12:40:00.0000, -1.481831849087655E+08,  1.450652048990390E+07,  6.309296838749223E+06, -3.814252598806690E+00, -2.726599672038320E+01, -1.182051501636647E+01,
2461114.034722222, A.D. 2026-Mar-14 12:50:00.0000, -1.481854723845930E+08,  1.449016077667167E+07,  6.302204479426689E+06, -3.810666816090339E+00, -2.726638065252090E+01, -1.182068269566249E+01,
2461114.041666667, A.D. 2026-Mar-14 13:00:00.0000, -1.481877577089325E+08,  1.447380083320232E+07,  6.295112019550134E+06, -3.807080972054936E+00, -2.726676417740892E+01, -1.182085019642657E+01,
2461114.048611111, A.D. 2026-Mar-14 13:10:00.0000, -1.481900408817472E+08,  1.445744065974023E+07,  6.288019459226687E+06, -3.803495066759966E+00, -2.726714729501002E+01, -1.182101751863900E+01,
2461114.055555556, A.D. 2026-Mar-14 13:20:00.0000, -1.481923219030004E+08,  1.444108025652978E+07,  6.280926798563482E+06, -3.799909100264972E+00, -2.726753000528699E+01, -1.182118466228004E+01,
2461114.062500000, A.D. 2026-Mar-14 13:30:00.0000, -1.481946007726553E+08,  1.442471962381536E+07,  6.273834037667669E+06, -3.796323072629554E+00, -2.726791230820255E+01, -1.182135162732997E+01,
